VIN: 
MAKE: 
MODEL: 
SERIAL NUMBER: 
UNIT NUMBER: 
DISPLAY DATE CODE: 170620201245
DATE DOWNLOADED(DD/MM/YYYY): 17/6/2020
"ID","Time","Type","Priority","Data Page","Reserved","PDU-F","PDU-S","Source Address","PGN","Abbr","PID","Data Length","Byte 0","Byte 1","Byte 2","Byte 3","Byte 4","Byte 5","Byte 6","Byte 7"
"3647","1592375141.716921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x0B,0x7F,0x01,0xFF,0xFF,0xFC,0xFF
"3648","1592375141.716921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3649","1592375141.738921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3650","1592375141.738921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3651","1592375141.738921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3652","1592375141.738921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3653","1592375141.760921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3654","1592375141.760921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3655","1592375141.760921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3656","1592375141.760921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3657","1592375141.760921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3658","1592375141.760921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x0C,0x06,0x00,0xFF,0xFF,0xFC,0xFF
"3659","1592375141.782921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB2,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3660","1592375141.782921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1C,0x63,0x00,0x00,0x00,0x00
"3661","1592375141.782921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3662","1592375141.804921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3663","1592375141.804921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3664","1592375141.804921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3665","1592375141.826921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3666","1592375141.826921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x87,0x3E,0x6E,0x3E,0x3E,0x4E,0x3E,0xFF
"3667","1592375141.826921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3668","1592375141.826921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1A,0x63,0x00,0x00,0x00,0x00
"3669","1592375141.848921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3670","1592375141.848921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3671","1592375141.848921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3672","1592375141.848921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3673","1592375141.848921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3674","1592375141.870921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3675","1592375141.870921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3676","1592375141.870921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3677","1592375141.870921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x88,0x6E,0x3E,0x5E,0x1E,0x6E,0x6C,0xFF
"3678","1592375141.870921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3679","1592375141.870921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3680","1592375141.892921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3681","1592375141.892921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3682","1592375141.892921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3683","1592375141.914921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3684","1592375141.914921","29-bit","3","0","0","0xF0","0x29","0xC9","0xF029","","0x0CF029C9","8",0x00,0x80,0x7E,0xCC,0x4C,0x5F,0xFF,0xFF
"3685","1592375141.914921","29-bit","3","0","0","0xFF","0xC9","0xC9","0xFFC9","","0x0CFFC9C9","8",0x66,0x26,0x8C,0xFF,0xFF,0xFF,0xFF,0xFF
"3686","1592375141.914921","29-bit","3","0","0","0xFF","0x0F","0xC9","0xFF0F","","0x0CFF0FC9","8",0xB1,0xD6,0x41,0x01,0xFF,0xFF,0xFF,0xFF
"3687","1592375141.914921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3688","1592375141.936921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3689","1592375141.936921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3690","1592375141.936921","29-bit","6","0","0","0xFF","0x05","0xE2","0xFF05","","0x18FF05E2","8",0xC2,0x0A,0x00,0x00,0xFF,0xFF,0xFF,0xFF
"3691","1592375141.936921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3692","1592375141.936921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3693","1592375141.958921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3694","1592375141.958921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3695","1592375141.958921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3696","1592375141.958921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3697","1592375141.958921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3698","1592375141.980921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3699","1592375141.980921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3700","1592375141.980921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x19,0x63,0x00,0x00,0x00,0x00
"3701","1592375142.002921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3702","1592375142.002921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3703","1592375142.002921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3704","1592375142.002921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3705","1592375142.024921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3706","1592375142.024921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3707","1592375142.024921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3708","1592375142.046921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3709","1592375142.046921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3710","1592375142.046921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3711","1592375142.046921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3712","1592375142.046921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3713","1592375142.068921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3714","1592375142.068921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3715","1592375142.068921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3716","1592375142.068921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3717","1592375142.090921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1C,0x63,0x00,0x00,0x00,0x00
"3718","1592375142.090921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3719","1592375142.090921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3720","1592375142.112921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3721","1592375142.112921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3722","1592375142.112921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3723","1592375142.134921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3724","1592375142.134921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x18,0x63,0x00,0x00,0x00,0x00
"3725","1592375142.134921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3726","1592375142.156921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3727","1592375142.156921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3728","1592375142.156921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3729","1592375142.156921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3730","1592375142.156921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3731","1592375142.156921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3732","1592375142.178921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3733","1592375142.178921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3734","1592375142.178921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x17,0x63,0x00,0x00,0x00,0x00
"3735","1592375142.200921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3736","1592375142.200921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3737","1592375142.200921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3738","1592375142.222921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3739","1592375142.222921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x01,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3740","1592375142.222921","29-bit","3","0","0","0xF0","0x29","0xC9","0xF029","","0x0CF029C9","8",0x00,0x80,0x7E,0xCC,0x4C,0x5F,0x00,0x00
"3741","1592375142.222921","29-bit","3","0","0","0xFF","0xC9","0xC9","0xFFC9","","0x0CFFC9C9","8",0x66,0x26,0x8C,0xFF,0xFF,0xFF,0x00,0x00
"3742","1592375142.222921","29-bit","3","0","0","0xFF","0x0F","0xC9","0xFF0F","","0x0CFF0FC9","8",0xB1,0xD6,0x41,0x01,0xFF,0xFF,0xFF,0xFF
"3743","1592375142.222921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3744","1592375142.222921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3745","1592375142.244921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x13,0x63,0x00,0x00,0x00,0x00
"3746","1592375142.244921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3747","1592375142.244921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3748","1592375142.244921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3749","1592375142.244921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3750","1592375142.266921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3751","1592375142.266921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3752","1592375142.266921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x02,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3753","1592375142.266921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3754","1592375142.266921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3755","1592375142.266921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3756","1592375142.288921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x1C,0x63,0x00,0x00,0x00,0x00
"3757","1592375142.288921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3758","1592375142.288921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3759","1592375142.310921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x06,0x00,0xFF
"3760","1592375142.310921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3761","1592375142.310921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x03,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3762","1592375142.332921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3763","1592375142.332921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3764","1592375142.332921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x17,0x63,0x00,0x00,0x00,0x00
"3765","1592375142.354921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3766","1592375142.354921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3767","1592375142.354921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3768","1592375142.354921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3769","1592375142.354921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3770","1592375142.376921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3771","1592375142.376921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3772","1592375142.376921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x04,0x1A,0x00,0xFF,0xFF,0xFC,0xFF
"3773","1592375142.376921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3774","1592375142.376921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3775","1592375142.376921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x11,0x63,0x00,0x00,0x00,0x00
"3776","1592375142.398921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3777","1592375142.398921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3778","1592375142.398921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3779","1592375142.420921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3780","1592375142.420921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x05,0x7F,0x01,0xFF,0xFF,0xFC,0xFF
"3781","1592375142.420921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3782","1592375142.420921","29-bit","6","0","0","0xFF","0x03","0xE2","0xFF03","","0x18FF03E2","8",0x6C,0x02,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3783","1592375142.442921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x10,0x63,0x00,0x00,0x00,0x00
"3784","1592375142.442921","29-bit","6","0","0","0xFF","0x00","0xE2","0xFF00","","0x18FF00E2","8",0x7B,0x03,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3785","1592375142.442921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3786","1592375142.442921","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3787","1592375142.464921","29-bit","6","0","0","0xFF","0x01","0xE2","0xFF01","","0x18FF01E2","8",0xBD,0x01,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3788","1592375142.464921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x85,0x00,0x00,0x00,0x00,0x00,0x00,0xFF
"3789","1592375142.464921","29-bit","6","0","0","0xFF","0x02","0xE2","0xFF02","","0x18FF02E2","8",0xB5,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3790","1592375142.464921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3791","1592375142.464921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x06,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
"3792","1592375142.486921","29-bit","6","0","0","0xFF","0x04","0xE2","0xFF04","","0x18FF04E2","8",0xB3,0x00,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF
"3793","1592375142.486921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x81,0x00,0x00,0x00,0x00,0x00,0x00,0x00
"3794","1592375142.486921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x82,0xFF,0x19,0x63,0x00,0x00,0x00,0x00
"3795","1592375142.486921","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x83,0xFF,0x3E,0x75,0x00,0x00,0x00,0x00
"3796","1592375142.508920","29-bit","6","0","0","0xFF","0xAA","0x20","0xFFAA","","0x18FFAA20","8",0x50,0x22,0x02,0x00,0x00,0x00,0x00,0x00
"3797","1592375142.508920","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x84,0x00,0x00,0x00,0x00,0x07,0x00,0xFF
"3798","1592375142.508920","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x80,0x00,0x02,0x00,0x37,0x00,0xFF,0x03
"3799","1592375142.508920","29-bit","5","0","0","0xEF","0x11","0x1E","0xEF00","","0x14EF111E","8",0x86,0x07,0x0D,0x01,0xFF,0xFF,0xFC,0xFF
